ATM_Sinc;Sinc3;416;Memoria per sincronismo con ATM
ATM_Sinc;Sinc1b;417;Seconda memoria per sincronismo con ATM Client 1
Temp;CheckStatoImpianto;423;
Delta;Tol_6mm;424;
Temp;Sfogliamento;425;
;OwerrideSfogliamento;460;
;CicloFast;461;Default = 0 CicloFast = 1
Lst;StartMovimentoPallet;480;
Lst;Temp;481;
Lst;OperazioneInCorso;482;= 1 portare dentro il pallet superiore = 2 portare dentro il pallet inferiore
ACS;stato forche;500;text
ACS;id mater su forche;507;text
ACS;lungh fgl su forche;508;text
ACS;largh fgl su forche;509;text
ACS;spess fgl su forche;510;text
ACS;stato tavola laser;550;text
ASPS;su fgl tav laser;551;
Mem;Enab ASPS TavLas;552;
;TavolaLaserId_lav;554;
;TavolaLaserId_dist;555;
;TavolaLaserN_sheet;556;
ACS;id mater su tav laser;557;text
ACS;lungh fgl su tav laser;558;text
ACS;largh fgl su tav laser;559;text
ACS;spess fgl su tav laser;560;text
ACS;stato tavola fuori;565;text
ASPS;su fgl tav fuori;566;
Mem;Enab ASPS TavOut;567;
;TavolaOutId_lav;569;
;TavolaOutId_dist;570;
;TavolaOutN_sheet;571;
ACS;id mater su tav fuori;572;text
ACS;lungh fgl su tav fuori;573;text
ACS;largh fgl su tav fuori;574;text
ACS;spess fgl su tav fuori;575;text
LST;CMD;594;
ACS;numero cicli totale;598;text
ATM_clnt1;Cmd;800;text
ATM_clnt1;Return Cmd;801;text
ATM_clnt1;ReturnError;802;
ATM_clnt1;Par 1;810;text
ATM_clnt1;Par 2;811;text
ATM_clnt1;Par 3;812;text
ATM_clnt1;Par 4;813;text
ATM_clnt1;Par 5;814;text
ATM_clnt1;Par 6;815;text
ATM_clnt1;Par 7;816;text
ATM_clnt1;Par 8;817;text
ATM_clnt1;Return Par1;820;text
ATM_clnt1;Return Par2;821;text
ATM_clnt1;Return Par3;822;text
ATM_clnt1;Return Par4;823;text
ATM_clnt1;Return Par5;824;text
ATM_clnt1;Return Par6;825;text
ATM_clnt1;Return Par7;826;text
ATM_clnt1;Return Par8;827;text
Client1;LocCarico;830;
Client1;LocScarico;831;
Client1;StatoMissioneCarico;840;
Client1;StatoMissioneScarico;841;
ATM_clnt3;Cmd;900;text
ATM_clnt3;Return Cmd;901;text
ATM_clnt3;Par 1;910;text
ATM_clnt3;Par 2;911;text
ATM_clnt3;Par 3;912;text
ATM_clnt3;Par 4;913;text
ATM_clnt3;Par 5;914;text
ATM_clnt3;Par 6;915;text
ATM_clnt3;Par 7;916;text
ATM_clnt3;Par 8;917;text
ATM_clnt3;Return Par1;920;text
ATM_clnt3;Return Par2;921;text
ATM_clnt3;Return Par3;922;text
ATM_clnt3;Return Par4;923;text
ATM_clnt3;Return Par5;924;text
ATM_clnt3;Return Par6;925;text
ATM_clnt3;Return Par7;926;text
ATM_clnt3;Return Par8;927;text
Client4;LocCarico;980;Usata nel software per fare le richieste al database
ACS;NumTavolaFuori;564;
Lst;PalletLoadTelegram;597;
;StatoProgramma;14;1=automatico
